CAUSA_DEF,ANIO_REGIS,ENT_CVE,MUN_CVE,SEXO,RANGO_EDAD,CONTEO,POBLACION,TASA,TASA_TYPE,ENT_NAME,MUN_NAME,Descripcion
C50,2009,7,4,Total,Total,1,28239.0,0.3541201883919402,10K,Chiapas,Altamirano,C50 - Tumor maligno de la mama
C50,2009,7,8,Total,Total,1,28031.0,0.3567478862687739,10K,Chiapas,Angel Albino Corzo,C50 - Tumor maligno de la mama
C50,2009,7,9,Total,Total,1,41920.0,0.2385496183206107,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2009,7,12,Total,Total,1,40886.0,0.2445824976764662,10K,Chiapas,Berriozábal,C50 - Tumor maligno de la mama
C50,2009,7,15,Total,Total,1,44407.0,0.2251897223410723,10K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2009,7,17,Total,Total,3,79217.0,0.3787065907570344,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2009,7,35,Total,Total,1,12723.0,0.7859781498074354,10K,Chiapas,Frontera Hidalgo,C50 - Tumor maligno de la mama
C50,2009,7,37,Total,Total,1,34290.0,0.2916302128900554,10K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2009,7,38,Total,Total,1,21467.0,0.4658312759118647,10K,Chiapas,Huixtán,C50 - Tumor maligno de la mama
C50,2009,7,40,Total,Total,1,53382.0,0.1873290622307144,10K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2009,7,44,Total,Total,1,24002.0,0.4166319473377219,10K,Chiapas,Ixtapa,C50 - Tumor maligno de la mama
C50,2009,7,46,Total,Total,1,39145.0,0.2554604674926555,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2009,7,51,Total,Total,2,44345.0,0.4510091329349419,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2009,7,57,Total,Total,1,67562.0,0.1480121962049672,10K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2009,7,60,Total,Total,1,11445.0,0.8737439930100481,10K,Chiapas,Ocotepec,C50 - Tumor maligno de la mama
C50,2009,7,61,Total,Total,3,81732.0,0.3670532961385993,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2009,7,64,Total,Total,1,44351.0,0.2254740592094879,10K,Chiapas,Oxchuc,C50 - Tumor maligno de la mama
C50,2009,7,66,Total,Total,2,20179.0,0.991129391942118,10K,Chiapas,Pantelhó,C50 - Tumor maligno de la mama
C50,2009,7,69,Total,Total,2,52169.0,0.3833694339550307,10K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2009,7,71,Total,Total,1,28904.0,0.345972875726543,10K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2009,7,74,Total,Total,2,40476.0,0.4941199723292815,10K,Chiapas,Reforma,C50 - Tumor maligno de la mama
C50,2009,7,75,Total,Total,1,26341.0,0.3796363084165369,10K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2009,7,79,Total,Total,2,33239.0,0.6017028189777069,10K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2009,7,81,Total,Total,1,38204.0,0.2617526960527693,10K,Chiapas,Simojovel,C50 - Tumor maligno de la mama
C50,2009,7,86,Total,Total,2,20726.0,0.9649715333397666,10K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2009,7,87,Total,Total,1,35997.0,0.2778009278550991,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2009,7,92,Total,Total,3,41241.0,0.7274314395868189,10K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2009,7,97,Total,Total,5,87506.0,0.5713893904417983,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2009,7,100,Total,Total,1,31778.0,0.3146831141040971,10K,Chiapas,Tumbalá,C50 - Tumor maligno de la mama
C50,2009,7,102,Total,Total,1,38480.0,0.2598752598752599,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2009,7,106,Total,Total,2,62525.0,0.3198720511795282,10K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2009,7,111,Total,Total,1,35889.0,0.2786369082448661,10K,Chiapas,Zinacantán,C50 - Tumor maligno de la mama
C50,2010,7,1,Total,Total,2,16862.0,1.186098920649982,10K,Chiapas,Acacoyagua,C50 - Tumor maligno de la mama
C50,2010,7,2,Total,Total,1,29744.0,0.3362022592791823,10K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2010,7,3,Total,Total,1,27960.0,0.357653791130186,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2010,7,8,Total,Total,1,28274.0,0.3536818278276862,10K,Chiapas,Angel Albino Corzo,C50 - Tumor maligno de la mama
C50,2010,7,9,Total,Total,1,42009.0,0.2380442286176771,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2010,7,15,Total,Total,3,44907.0,0.6680472977486807,10K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2010,7,17,Total,Total,3,80472.0,0.3728004771846108,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2010,7,21,Total,Total,1,21841.0,0.457854493841857,10K,Chiapas,Copainalá,C50 - Tumor maligno de la mama
C50,2010,7,26,Total,Total,2,35295.0,0.5666525003541578,10K,Chiapas,Chenalhó,C50 - Tumor maligno de la mama
C50,2010,7,27,Total,Total,3,87548.0,0.3426691643441312,10K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2010,7,34,Total,Total,1,66775.0,0.1497566454511419,10K,Chiapas,Frontera Comalapa,C50 - Tumor maligno de la mama
C50,2010,7,37,Total,Total,2,34580.0,0.578368999421631,10K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2010,7,40,Total,Total,4,53798.0,0.7435220640172497,10K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2010,7,46,Total,Total,1,39404.0,0.2537813419957365,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2010,7,47,Total,Total,1,17867.0,0.5596910505401019,10K,Chiapas,Jitotol,C50 - Tumor maligno de la mama
C50,2010,7,48,Total,Total,1,21816.0,0.4583791712504583,10K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2010,7,51,Total,Total,1,44958.0,0.2224298233907202,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2010,7,57,Total,Total,2,68669.0,0.2912522390015873,10K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2010,7,61,Total,Total,1,83562.0,0.119671621071779,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2010,7,64,Total,Total,1,44995.0,0.222246916324036,10K,Chiapas,Oxchuc,C50 - Tumor maligno de la mama
C50,2010,7,69,Total,Total,5,52595.0,0.950660709192889,10K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2010,7,74,Total,Total,2,41270.0,0.4846135207172279,10K,Chiapas,Reforma,C50 - Tumor maligno de la mama
C50,2010,7,79,Total,Total,1,34146.0,0.2928600714578574,10K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2010,7,86,Total,Total,1,21286.0,0.469792351780513,10K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2010,7,87,Total,Total,1,36557.0,0.2735454222173591,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2010,7,92,Total,Total,2,41556.0,0.481278275098662,10K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2010,7,93,Total,Total,3,40663.0,0.7377714384083811,10K,Chiapas,Tenejapa,C50 - Tumor maligno de la mama
C50,2010,7,97,Total,Total,3,88330.0,0.3396354579418091,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2010,7,99,Total,Total,2,71485.0,0.2797789746100581,10K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2010,7,100,Total,Total,3,32294.0,0.928965132842014,10K,Chiapas,Tumbalá,C50 - Tumor maligno de la mama
C50,2010,7,102,Total,Total,1,39077.0,0.2559050080610077,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2011,7,2,Total,Total,2,30184.0,0.6626027034190299,10K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2011,7,3,Total,Total,1,28187.0,0.3547734771348493,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2011,7,9,Total,Total,4,42080.0,0.9505703422053232,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2011,7,12,Total,Total,2,43999.0,0.4545557853587581,10K,Chiapas,Berriozábal,C50 - Tumor maligno de la mama
C50,2011,7,17,Total,Total,2,81679.0,0.2448609801785036,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2011,7,20,Total,Total,3,45743.0,0.6558380517237611,10K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2011,7,27,Total,Total,7,90038.0,0.7774495213132233,10K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2011,7,32,Total,Total,1,31315.0,0.3193357815743254,10K,Chiapas,Escuintla,C50 - Tumor maligno de la mama
C50,2011,7,37,Total,Total,1,34855.0,0.2869028833739779,10K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2011,7,46,Total,Total,1,39649.0,0.2522131705717672,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2011,7,51,Total,Total,1,45562.0,0.2194811465695096,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2011,7,57,Total,Total,3,69742.0,0.4301568638696911,10K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2011,7,61,Total,Total,2,85329.0,0.2343869024598905,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2011,7,64,Total,Total,2,45639.0,0.4382216963561866,10K,Chiapas,Oxchuc,C50 - Tumor maligno de la mama
C50,2011,7,69,Total,Total,2,52997.0,0.3773798516897182,10K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2011,7,72,Total,Total,2,31021.0,0.64472454143967,10K,Chiapas,Pueblo Nuevo Solistahuacán,C50 - Tumor maligno de la mama
C50,2011,7,74,Total,Total,1,42054.0,0.237789508726875,10K,Chiapas,Reforma,C50 - Tumor maligno de la mama
C50,2011,7,75,Total,Total,1,27202.0,0.3676200279391221,10K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2011,7,79,Total,Total,1,35041.0,0.2853799834479609,10K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2011,7,80,Total,Total,1,37401.0,0.2673725301462528,10K,Chiapas,Siltepec,C50 - Tumor maligno de la mama
C50,2011,7,85,Total,Total,1,10075.0,0.9925558312655088,10K,Chiapas,Soyaló,C50 - Tumor maligno de la mama
C50,2011,7,86,Total,Total,2,21836.0,0.9159186664224216,10K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2011,7,87,Total,Total,1,37100.0,0.2695417789757412,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2011,7,92,Total,Total,2,41861.0,0.4777716729175127,10K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2011,7,94,Total,Total,1,38500.0,0.2597402597402597,10K,Chiapas,Teopisca,C50 - Tumor maligno de la mama
C50,2011,7,97,Total,Total,3,89098.0,0.3367078946777705,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2011,7,99,Total,Total,2,72735.0,0.2749707843541624,10K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2011,7,102,Total,Total,1,39665.0,0.252111433253498,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2011,7,103,Total,Total,1,29083.0,0.3438434824467902,10K,Chiapas,Tuzantán,C50 - Tumor maligno de la mama
C50,2011,7,105,Total,Total,1,15105.0,0.66203243958954,10K,Chiapas,Unión Juárez,C50 - Tumor maligno de la mama
C50,2011,7,107,Total,Total,3,78065.0,0.3842951386664958,10K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2011,7,109,Total,Total,3,35249.0,0.8510879741269256,10K,Chiapas,Yajalón,C50 - Tumor maligno de la mama
C50,2012,7,1,Total,Total,2,17474.0,1.1445576284765937,10K,Chiapas,Acacoyagua,C50 - Tumor maligno de la mama
C50,2012,7,3,Total,Total,1,28465.0,0.3513086246267346,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2012,7,4,Total,Total,1,30535.0,0.3274930407728836,10K,Chiapas,Altamirano,C50 - Tumor maligno de la mama
C50,2012,7,6,Total,Total,1,30247.0,0.330611300294244,10K,Chiapas,Amatenango de la Frontera,C50 - Tumor maligno de la mama
C50,2012,7,8,Total,Total,1,28773.0,0.3475480485177076,10K,Chiapas,Angel Albino Corzo,C50 - Tumor maligno de la mama
C50,2012,7,9,Total,Total,2,42221.0,0.4736979228346084,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2012,7,13,Total,Total,1,32270.0,0.3098853424233033,10K,Chiapas,Bochil,C50 - Tumor maligno de la mama
C50,2012,7,17,Total,Total,3,83004.0,0.3614283648980771,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2012,7,27,Total,Total,2,92639.0,0.2158917950323298,10K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2012,7,34,Total,Total,1,69675.0,0.1435235019734481,10K,Chiapas,Frontera Comalapa,C50 - Tumor maligno de la mama
C50,2012,7,35,Total,Total,1,13538.0,0.7386615452799528,10K,Chiapas,Frontera Hidalgo,C50 - Tumor maligno de la mama
C50,2012,7,40,Total,Total,3,54678.0,0.548666739822232,10K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2012,7,46,Total,Total,2,39963.0,0.500462928208593,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2012,7,48,Total,Total,1,22024.0,0.4540501271340356,10K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2012,7,51,Total,Total,2,46249.0,0.4324417825250276,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2012,7,54,Total,Total,2,28505.0,0.7016312927556568,10K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2012,7,57,Total,Total,1,70916.0,0.1410119014044785,10K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2012,7,61,Total,Total,4,87193.0,0.4587524227862328,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2012,7,67,Total,Total,1,11435.0,0.8745080891998251,10K,Chiapas,Pantepec,C50 - Tumor maligno de la mama
C50,2012,7,69,Total,Total,1,53494.0,0.1869368527311474,10K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2012,7,79,Total,Total,1,35987.0,0.2778781226554033,10K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2012,7,80,Total,Total,1,37639.0,0.2656818725258376,10K,Chiapas,Siltepec,C50 - Tumor maligno de la mama
C50,2012,7,87,Total,Total,1,37695.0,0.2652871733651677,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2012,7,92,Total,Total,1,42229.0,0.2368040919747093,10K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2012,7,93,Total,Total,1,42216.0,0.2368770134546143,10K,Chiapas,Tenejapa,C50 - Tumor maligno de la mama
C50,2012,7,96,Total,Total,2,74163.0,0.2696762536574841,10K,Chiapas,Tila,C50 - Tumor maligno de la mama
C50,2012,7,97,Total,Total,6,89990.0,0.6667407489721081,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2012,7,99,Total,Total,2,74115.0,0.269850907373676,10K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2012,7,100,Total,Total,2,33347.0,0.5997541008186643,10K,Chiapas,Tumbalá,C50 - Tumor maligno de la mama
C50,2012,7,102,Total,Total,4,40325.0,0.9919404835709856,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2012,7,106,Total,Total,2,64820.0,0.308546744831842,10K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2012,7,107,Total,Total,5,78928.0,0.6334887492398135,10K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2012,7,109,Total,Total,1,36037.0,0.2774925770735633,10K,Chiapas,Yajalón,C50 - Tumor maligno de la mama
C50,2013,7,1,Total,Total,1,17786.0,0.5622399640166422,10K,Chiapas,Acacoyagua,C50 - Tumor maligno de la mama
C50,2013,7,3,Total,Total,1,28747.0,0.3478623856402407,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2013,7,5,Total,Total,1,21028.0,0.4755564009891573,10K,Chiapas,Amatán,C50 - Tumor maligno de la mama
C50,2013,7,8,Total,Total,1,29036.0,0.3444000551040088,10K,Chiapas,Angel Albino Corzo,C50 - Tumor maligno de la mama
C50,2013,7,9,Total,Total,3,42364.0,0.70814842791049,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2013,7,12,Total,Total,2,47189.0,0.4238275869376337,10K,Chiapas,Berriozábal,C50 - Tumor maligno de la mama
C50,2013,7,13,Total,Total,1,33101.0,0.3021056765656627,10K,Chiapas,Bochil,C50 - Tumor maligno de la mama
C50,2013,7,15,Total,Total,1,46464.0,0.2152203856749311,10K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2013,7,17,Total,Total,3,84320.0,0.3557874762808349,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2013,7,20,Total,Total,1,46803.0,0.2136615174240967,10K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2013,7,27,Total,Total,2,95184.0,0.2101193477895444,10K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2013,7,34,Total,Total,3,71149.0,0.4216503394285232,10K,Chiapas,Frontera Comalapa,C50 - Tumor maligno de la mama
C50,2013,7,35,Total,Total,1,13824.0,0.7233796296296295,10K,Chiapas,Frontera Hidalgo,C50 - Tumor maligno de la mama
C50,2013,7,37,Total,Total,2,35518.0,0.5630947688495974,10K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2013,7,40,Total,Total,1,55166.0,0.1812710727622086,10K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2013,7,41,Total,Total,1,43999.0,0.227277892679379,10K,Chiapas,La Independencia,C50 - Tumor maligno de la mama
C50,2013,7,42,Total,Total,1,10943.0,0.9138261902586128,10K,Chiapas,Ixhuatán,C50 - Tumor maligno de la mama
C50,2013,7,46,Total,Total,2,40287.0,0.4964380569414451,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2013,7,51,Total,Total,1,46927.0,0.2130969377970038,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2013,7,54,Total,Total,1,28903.0,0.3459848458637511,10K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2013,7,57,Total,Total,1,72063.0,0.1387674673549533,10K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2013,7,61,Total,Total,1,89008.0,0.1123494517346755,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2013,7,68,Total,Total,1,32246.0,0.3101159833777833,10K,Chiapas,Pichucalco,C50 - Tumor maligno de la mama
C50,2013,7,75,Total,Total,2,28085.0,0.7121239095602635,10K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2013,7,79,Total,Total,1,36920.0,0.2708559046587215,10K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2013,7,80,Total,Total,1,37865.0,0.264096130991681,10K,Chiapas,Siltepec,C50 - Tumor maligno de la mama
C50,2013,7,81,Total,Total,1,41955.0,0.2383506137528304,10K,Chiapas,Simojovel,C50 - Tumor maligno de la mama
C50,2013,7,82,Total,Total,1,12960.0,0.7716049382716049,10K,Chiapas,Sitalá,C50 - Tumor maligno de la mama
C50,2013,7,87,Total,Total,1,38282.0,0.2612193720286296,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2013,7,94,Total,Total,1,40721.0,0.2455735369956533,10K,Chiapas,Teopisca,C50 - Tumor maligno de la mama
C50,2013,7,97,Total,Total,3,90876.0,0.3301201637396012,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2013,7,99,Total,Total,1,75503.0,0.1324450684078778,10K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2013,7,102,Total,Total,3,40991.0,0.7318679710180283,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2013,7,107,Total,Total,1,79766.0,0.125366697590452,10K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2013,7,112,Total,Total,1,31772.0,0.3147425406017877,10K,Chiapas,San Juan Cancuc,C50 - Tumor maligno de la mama
C50,2014,7,1,Total,Total,1,18093.0,0.5526999392030066,10K,Chiapas,Acacoyagua,C50 - Tumor maligno de la mama
C50,2014,7,2,Total,Total,1,31625.0,0.3162055335968379,10K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2014,7,3,Total,Total,3,29036.0,1.0332001653120264,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2014,7,4,Total,Total,2,32049.0,0.6240444319635559,10K,Chiapas,Altamirano,C50 - Tumor maligno de la mama
C50,2014,7,5,Total,Total,1,21144.0,0.4729474082482028,10K,Chiapas,Amatán,C50 - Tumor maligno de la mama
C50,2014,7,9,Total,Total,2,42526.0,0.4703005220335794,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2014,7,13,Total,Total,1,33919.0,0.2948200123824405,10K,Chiapas,Bochil,C50 - Tumor maligno de la mama
C50,2014,7,15,Total,Total,1,47001.0,0.2127614306078594,10K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2014,7,16,Total,Total,1,18041.0,0.5542929992794191,10K,Chiapas,Catazajá,C50 - Tumor maligno de la mama
C50,2014,7,17,Total,Total,5,85623.0,0.5839552456699718,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2014,7,20,Total,Total,1,47325.0,0.2113048071843634,10K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2014,7,27,Total,Total,6,97677.0,0.6142694800208851,10K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2014,7,30,Total,Total,1,34334.0,0.2912564804566901,10K,Chiapas,Chicomuselo,C50 - Tumor maligno de la mama
C50,2014,7,34,Total,Total,2,72600.0,0.2754820936639118,10K,Chiapas,Frontera Comalapa,C50 - Tumor maligno de la mama
C50,2014,7,38,Total,Total,1,23325.0,0.4287245444801714,10K,Chiapas,Huixtán,C50 - Tumor maligno de la mama
C50,2014,7,40,Total,Total,4,55664.0,0.7185972980741592,10K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2014,7,41,Total,Total,1,44852.0,0.2229554980825827,10K,Chiapas,La Independencia,C50 - Tumor maligno de la mama
C50,2014,7,44,Total,Total,1,26871.0,0.3721484127870195,10K,Chiapas,Ixtapa,C50 - Tumor maligno de la mama
C50,2014,7,46,Total,Total,1,40628.0,0.2461356699812937,10K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2014,7,51,Total,Total,2,47607.0,0.4201062868905833,10K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2014,7,54,Total,Total,1,29303.0,0.3412619868272872,10K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2014,7,61,Total,Total,3,90769.0,0.3305093148541903,10K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2014,7,64,Total,Total,1,47776.0,0.2093101138647019,10K,Chiapas,Oxchuc,C50 - Tumor maligno de la mama
C50,2014,7,69,Total,Total,3,54503.0,0.5504284167843972,10K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2014,7,71,Total,Total,2,29911.0,0.6686503293102872,10K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2014,7,72,Total,Total,1,32593.0,0.3068143466388488,10K,Chiapas,Pueblo Nuevo Solistahuacán,C50 - Tumor maligno de la mama
C50,2014,7,74,Total,Total,2,44593.0,0.4485008857892494,10K,Chiapas,Reforma,C50 - Tumor maligno de la mama
C50,2014,7,77,Total,Total,1,63158.0,0.1583330694448842,10K,Chiapas,Salto de Agua,C50 - Tumor maligno de la mama
C50,2014,7,80,Total,Total,2,38084.0,0.525154920701607,10K,Chiapas,Siltepec,C50 - Tumor maligno de la mama
C50,2014,7,83,Total,Total,1,18801.0,0.5318866017765013,10K,Chiapas,Socoltenango,C50 - Tumor maligno de la mama
C50,2014,7,86,Total,Total,2,23519.0,0.8503762915089927,10K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2014,7,87,Total,Total,1,38857.0,0.2573538873304681,10K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2014,7,93,Total,Total,3,43753.0,0.685667268530158,10K,Chiapas,Tenejapa,C50 - Tumor maligno de la mama
C50,2014,7,94,Total,Total,1,41776.0,0.2393718881654538,10K,Chiapas,Teopisca,C50 - Tumor maligno de la mama
C50,2014,7,96,Total,Total,1,77211.0,0.1295152245146417,10K,Chiapas,Tila,C50 - Tumor maligno de la mama
C50,2014,7,97,Total,Total,5,91768.0,0.5448522360735768,10K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2014,7,99,Total,Total,1,76896.0,0.1300457761131918,10K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2014,7,102,Total,Total,1,41664.0,0.2400153609831029,10K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2014,7,105,Total,Total,1,15589.0,0.6414779652318943,10K,Chiapas,Unión Juárez,C50 - Tumor maligno de la mama
C50,2014,7,106,Total,Total,1,66362.0,0.1506886471173261,10K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2014,7,107,Total,Total,1,80592.0,0.1240817947190788,10K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2014,7,109,Total,Total,2,37556.0,0.5325380764724678,10K,Chiapas,Yajalón,C50 - Tumor maligno de la mama
C50,2015,7,2,Total,Total,2,32090.0,0.6232471174820816,10K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2015,7,3,Total,Total,2,29328.0,0.6819421713038734,10K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2015,7,4,Total,Total,1,32766.0,0.3051944088384301,10K,Chiapas,Altamirano,C50 - Tumor maligno de la mama
C50,2015,7,6,Total,Total,2,31590.0,0.6331117442228554,10K,Chiapas,Amatenango de la Frontera,C50 - Tumor maligno de la mama
C50,2015,7,8,Total,Total,1,29544.0,0.3384782020037909,10K,Chiapas,Angel Albino Corzo,C50 - Tumor maligno de la mama
C50,2015,7,9,Total,Total,1,42700.0,0.234192037470726,10K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2015,7,11,Total,Total,1,20772.0,0.4814172925091469,10K,Chiapas,Bella Vista,C50 - Tumor maligno de la mama
C50,2015,7,16,Total,Total,1,18156.0,0.5507821105970477,10K,Chiapas,Catazajá,C50 - Tumor maligno de la mama
C50,2015,7,17,Total,Total,2,86902.0,0.2301443004763987,10K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2015,7,20,Total,Total,1,47825.0,0.2090956612650287,10K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2015,7,30,Total,Total,1,34965.0,0.286000286000286,10K,Chiapas,Chicomuselo,C50 - Tumor maligno de la mama
